wav,frame_idx,time_s,token,label,prob,pred,prob_calib,pred_calib
./chunk_4Tanya/chunk_4.wav,440,11.88,र,0,0.704683780670166,1,0.7031752418262369,1
./chunk_4Tanya/chunk_4.wav,441,11.907,र,0,0.7100508213043213,1,0.7088210975121337,1
./chunk_4Tanya/chunk_4.wav,442,11.934,प,0,0.6886847019195557,0,0.6863311119310556,1
./chunk_4Tanya/chunk_4.wav,443,11.961,प,0,0.457265168428421,0,0.4428275581574367,0
./chunk_4Tanya/chunk_4.wav,444,11.988,प,0,0.4342492520809173,0,0.41886234199932876,0
./chunk_4Tanya/chunk_4.wav,445,12.015,प,0,0.3765375018119812,0,0.359174596383037,0
./chunk_4Tanya/chunk_4.wav,446,12.042,अ,0,0.1065079718828201,0,0.09268862199520812,0
./chunk_4Tanya/chunk_4.wav,447,12.069,अ,0,0.5115194320678711,0,0.4996054456920242,0
./chunk_4Tanya/chunk_4.wav,448,12.096,अ,0,0.3739041984081268,0,0.35646678159292994,0
./chunk_4Tanya/chunk_4.wav,449,12.123,अ,0,0.5743627548217773,0,0.5657314976029655,1
./chunk_4Tanya/chunk_4.wav,450,12.15,र,1,0.708777666091919,1,0.7074820356002477,1
./chunk_4Tanya/chunk_4.wav,451,12.177,र,0,0.8092364072799683,1,0.8124575152974345,1
./chunk_4Tanya/chunk_4.wav,452,12.204,र,0,0.4384031295776367,0,0.4231814196551718,0
./chunk_4Tanya/chunk_4.wav,453,12.231,र,0,0.3916906416416168,0,0.3747846843001173,0
./chunk_4Tanya/chunk_4.wav,454,12.258,ट,0,0.6655204892158508,0,0.6619143031935322,1
./chunk_4Tanya/chunk_4.wav,455,12.285,ट,0,0.2887517511844635,0,0.269802124605134,0
./chunk_4Tanya/chunk_4.wav,456,12.312,क,0,0.1123633980751037,0,0.09812825327898485,0
./chunk_4Tanya/chunk_4.wav,457,12.339,क,0,0.0524216741323471,0,0.04366373201132779,0
./chunk_4Tanya/chunk_4.wav,458,12.366,ए,0,0.6425572633743286,0,0.6376874551028352,1
./chunk_4Tanya/chunk_4.wav,459,12.393,ए,0,0.7357652187347412,1,0.7358310786730264,1
./chunk_4Tanya/chunk_4.wav,466,12.582,प,1,0.6569815874099731,0,0.6529073764498717,1
./chunk_4Tanya/chunk_4.wav,467,12.609,प,0,0.045951522886753,0,0.037981674386840636,0
./chunk_4Tanya/chunk_4.wav,468,12.636,प,0,0.4059076607227325,0,0.38947216004376084,0
./chunk_4Tanya/chunk_4.wav,469,12.663,प,0,0.1550985425710678,0,0.13844215879411745,0
./chunk_4Tanya/chunk_4.wav,470,12.69,अ,0,0.1343594193458557,0,0.11875036819446819,0
./chunk_4Tanya/chunk_4.wav,471,12.717,अ,0,0.2412781119346618,0,0.22238088167716183,0
./chunk_4Tanya/chunk_4.wav,472,12.744,अ,0,0.4635773301124573,0,0.4494139069662394,0
./chunk_4Tanya/chunk_4.wav,473,12.771,अ,0,0.4727458357810974,0,0.4589905360786302,0
./chunk_4Tanya/chunk_4.wav,474,12.798,स,1,0.852725088596344,1,0.8572221434575598,1
./chunk_4Tanya/chunk_4.wav,475,12.825,स,0,0.7181806564331055,1,0.7173681540024491,1
./chunk_4Tanya/chunk_4.wav,508,13.716,क,0,0.0581407584249973,0,0.048724967781857594,0
./chunk_4Tanya/chunk_4.wav,509,13.743,क,0,0.0439586192369461,0,0.03624158684675479,0
./chunk_4Tanya/chunk_4.wav,510,13.77,ए,0,0.1942081600427627,0,0.17614870795840865,0
./chunk_4Tanya/chunk_4.wav,511,13.797,ए,0,0.1992626935243606,0,0.18107139039739178,0
./chunk_4Tanya/chunk_4.wav,512,13.824,ए,0,0.6082232594490051,0,0.6014506207997542,1
./chunk_4Tanya/chunk_4.wav,513,13.851,ए,0,0.8039482831954956,1,0.8069783678076006,1
./chunk_4Tanya/chunk_4.wav,514,13.878,ए,0,0.64236980676651,0,0.6374896286575158,1
./chunk_4Tanya/chunk_4.wav,515,13.905,ए,0,0.6773426532745361,0,0.674379355884527,1
./chunk_4Tanya/chunk_4.wav,522,14.094,च,1,0.5999609231948853,0,0.5927317158799011,1
./chunk_4Tanya/chunk_4.wav,523,14.121,च,0,0.3469363152980804,0,0.32882451119764244,0
./chunk_4Tanya/chunk_4.wav,524,14.148,च,0,0.0595063939690589,0,0.04993856770644673,0
./chunk_4Tanya/chunk_4.wav,525,14.175,च,0,0.2059864401817321,0,0.1876360863785074,0
./chunk_4Tanya/chunk_4.wav,526,14.202,अ,0,0.4138348698616028,0,0.3976783068946313,0
./chunk_4Tanya/chunk_4.wav,527,14.229,अ,0,0.4657880067825317,0,0.45172193798269245,0
./chunk_4Tanya/chunk_4.wav,528,14.256,अ,0,0.7023317813873291,1,0.7007002693066255,1
./chunk_4Tanya/chunk_4.wav,529,14.283,अ,0,0.7392178177833557,1,0.7394518060570168,1
./chunk_4Tanya/chunk_4.wav,530,14.31,भ,1,0.5881094336509705,0,0.5802282602141945,1
./chunk_4Tanya/chunk_4.wav,531,14.337,भ,0,0.0844456851482391,0,0.07240407756874487,0
./chunk_4Tanya/chunk_4.wav,532,14.364,इ,0,0.0284918043762445,0,0.022923867160730877,0
./chunk_4Tanya/chunk_4.wav,533,14.391,इ,0,0.5958861112594604,0,0.5884322931253587,1
./chunk_4Tanya/chunk_4.wav,534,14.418,स,1,0.7536314129829407,1,0.7545498311075381,1
./chunk_4Tanya/chunk_4.wav,535,14.445,स,0,0.7959737181663513,1,0.7987032388236204,1
./chunk_4Tanya/chunk_4.wav,536,14.472,घ,0,0.5510224103927612,0,0.5411389759759887,1
./chunk_4Tanya/chunk_4.wav,537,14.499,घ,0,0.6558322906494141,0,0.6516948924652143,1
./chunk_4Tanya/chunk_4.wav,538,14.526,घ,0,0.4339127242565155,0,0.4185125534701433,0
./chunk_4Tanya/chunk_4.wav,539,14.553,घ,0,0.1268060207366943,0,0.11163662918092475,0
./chunk_4Tanya/chunk_4.wav,540,14.58,अ,0,0.2890845537185669,0,0.270137057645554,0
./chunk_4Tanya/chunk_4.wav,541,14.607,अ,0,0.3160198926925659,0,0.2973501599685517,0
./chunk_4Tanya/chunk_4.wav,542,14.634,न,1,0.7607665657997131,1,0.7620124453585007,1
./chunk_4Tanya/chunk_4.wav,543,14.661,न,0,0.5665621161460876,0,0.5575089884802591,1
./chunk_4Tanya/chunk_4.wav,544,14.688,ट,0,0.649491012096405,0,0.6450042846254159,1
./chunk_4Tanya/chunk_4.wav,545,14.715,ट,0,0.5475727915763855,0,0.5375071181834424,1
./chunk_4Tanya/chunk_4.wav,546,14.742,ट,0,0.4514698684215545,0,0.4367856023995308,0
./chunk_4Tanya/chunk_4.wav,547,14.769,ट,0,0.1851946711540222,0,0.16739725684094126,0
./chunk_4Tanya/chunk_4.wav,548,14.796,ए,0,0.0179086290299892,0,0.014051467824899308,0
./chunk_4Tanya/chunk_4.wav,549,14.823,ए,0,0.378301203250885,0,0.3609890289445546,0
./chunk_4Tanya/chunk_4.wav,550,14.85,ए,0,0.414356529712677,0,0.39821872577934514,0
./chunk_4Tanya/chunk_4.wav,551,14.877,ए,0,0.6602690815925598,0,0.6563753741742421,1
./chunk_4Tanya/chunk_4.wav,556,15.012,च,1,0.7095412015914917,1,0.7082851143929579,1
./chunk_4Tanya/chunk_4.wav,557,15.039,अ,0,0.0943070575594902,0,0.0814277767688136,0
./chunk_4Tanya/chunk_4.wav,558,15.066,अ,0,0.7570171356201172,1,0.758091931668595,1
./chunk_4Tanya/chunk_4.wav,559,15.093,ल,1,0.6703031659126282,0,0.666957854488856,1
./chunk_4Tanya/chunk_4.wav,560,15.12,ल,0,0.4109698534011841,0,0.39471114438654925,0
./chunk_4Tanya/chunk_4.wav,561,15.147,ल,0,0.5128195881843567,0,0.5009702257801252,1
./chunk_4Tanya/chunk_4.wav,562,15.174,न,0,0.3846112787723541,0,0.3674859534934779,0
./chunk_4Tanya/chunk_4.wav,563,15.201,न,0,0.2476376891136169,0,0.22869029080774106,0
./chunk_4Tanya/chunk_4.wav,564,15.228,न,0,0.3239379823207855,0,0.3053878321553116,0
./chunk_4Tanya/chunk_4.wav,565,15.255,न,0,0.4254381060600281,0,0.40971021090187654,0
./chunk_4Tanya/chunk_4.wav,566,15.282,ए,0,0.3073282837867737,0,0.28854668703094266,0
./chunk_4Tanya/chunk_4.wav,567,15.309,ए,0,0.5214246511459351,0,0.510007141786246,1
./chunk_4Tanya/chunk_4.wav,568,15.336,व,1,0.5604701042175293,0,0.5510897529320121,1
./chunk_4Tanya/chunk_4.wav,569,15.363,व,0,0.3471890389919281,0,0.32908277513653517,0
./chunk_4Tanya/chunk_4.wav,570,15.39,अ,0,0.0488248281180858,0,0.0404989853181789,0
./chunk_4Tanya/chunk_4.wav,571,15.417,अ,0,0.1158806011080741,0,0.10140620208523474,0
./chunk_4Tanya/chunk_4.wav,572,15.444,अ,0,0.1303797960281372,0,0.11499833985327544,0
./chunk_4Tanya/chunk_4.wav,573,15.471,अ,0,0.4407029449939728,0,0.42557389361815373,0
./chunk_4Tanya/chunk_4.wav,574,15.498,ल,1,0.8496233224868774,1,0.8540491465961298,1
./chunk_4Tanya/chunk_4.wav,575,15.525,ल,0,0.7294393181800842,1,0.7291932860929606,1
./chunk_4Tanya/chunk_4.wav,576,15.552,ल,0,0.1914236098527908,0,0.17344138838938206,0
./chunk_4Tanya/chunk_4.wav,577,15.579,ल,0,0.2738305330276489,0,0.2548197205621825,0
./chunk_4Tanya/chunk_4.wav,578,15.606,इ,0,0.1921674311161041,0,0.174164256934973,0
./chunk_4Tanya/chunk_4.wav,579,15.633,इ,0,0.154623806476593,0,0.13798889909918158,0
./chunk_4Tanya/chunk_4.wav,600,16.2,क,1,0.7392925024032593,1,0.7395301105627252,1
./chunk_4Tanya/chunk_4.wav,601,16.227,क,0,0.8462403416633606,1,0.8505846479517865,1
./chunk_4Tanya/chunk_4.wav,602,16.254,ए,0,0.151853397488594,0,0.13534608681163837,0
./chunk_4Tanya/chunk_4.wav,603,16.281,ए,0,0.0614487305283546,0,0.051667889775017406,0
./chunk_4Tanya/chunk_4.wav,604,16.308,ए,0,0.306888073682785,0,0.28810136281516713,0
./chunk_4Tanya/chunk_4.wav,605,16.335,ए,0,0.2669289410114288,0,0.24791316214852568,0
./chunk_4Tanya/chunk_4.wav,606,16.362,फ,1,0.8307504057884216,1,0.8346734731777056,1
./chunk_4Tanya/chunk_4.wav,607,16.389,फ,0,0.6267581582069397,0,0.6210128801785525,1
./chunk_4Tanya/chunk_4.wav,608,16.416,फ,0,0.7921102046966553,1,0.794688960433488,1
./chunk_4Tanya/chunk_4.wav,609,16.443,फ,0,0.5249011516571045,0,0.5136600757709183,1
./chunk_4Tanya/chunk_4.wav,610,16.47,ए,0,0.3698349297046661,0,0.3522853077952247,0
./chunk_4Tanya/chunk_4.wav,611,16.497,ए,0,0.1368301659822464,0,0.12108426435884355,0
./chunk_4Tanya/chunk_4.wav,612,16.524,ए,0,0.0712123438715934,0,0.06041523847796453,0
./chunk_4Tanya/chunk_4.wav,613,16.551,ए,0,0.8539591431617737,1,0.8584835829574485,1
./chunk_4Tanya/chunk_4.wav,614,16.578,प,1,0.860319197177887,1,0.8649758875232934,1
./chunk_4Tanya/chunk_4.wav,615,16.605,प,0,0.6625260710716248,0,0.6587560658888225,1
./chunk_4Tanya/chunk_4.wav,616,16.632,प,0,0.8107869625091553,1,0.8140627751459262,1
./chunk_4Tanya/chunk_4.wav,617,16.659,प,0,0.2180379778146743,0,0.19944779416469433,0
./chunk_4Tanya/chunk_4.wav,618,16.686,अ,0,0.0585296675562858,0,0.04907038683279517,0
./chunk_4Tanya/chunk_4.wav,619,16.713,अ,0,0.6916820406913757,0,0.6894882102630447,1
./chunk_4Tanya/chunk_4.wav,620,16.74,अ,0,0.3547993004322052,0,0.33686695164518704,0
./chunk_4Tanya/chunk_4.wav,621,16.767,अ,0,0.8012871146202087,1,0.8042185323715735,1
./chunk_4Tanya/chunk_4.wav,622,16.794,र,1,0.6131525039672852,0,0.6066528004631665,1
./chunk_4Tanya/chunk_4.wav,623,16.821,र,0,0.05010437220335,0,0.04162312563495959,0
./chunk_4Tanya/chunk_4.wav,624,16.848,र,0,0.0755670815706253,0,0.06434434706070624,0
./chunk_4Tanya/chunk_4.wav,625,16.875,र,0,0.2582708299160003,0,0.23927047014829672,0
./chunk_4Tanya/chunk_4.wav,626,16.902,उ,0,0.3025351166725158,0,0.2837007454720116,0
./chunk_4Tanya/chunk_4.wav,627,16.929,उ,0,0.4894734621047973,0,0.47649096151059694,0
./chunk_4Tanya/chunk_4.wav,628,16.956,क,1,0.599729061126709,0,0.5924870620888948,1
./chunk_4Tanya/chunk_4.wav,629,16.983,क,0,0.4079946279525757,0,0.39163143633187003,0
./chunk_4Tanya/chunk_4.wav,630,17.01,इ,0,0.1418083310127258,0,0.12579684595470275,0
./chunk_4Tanya/chunk_4.wav,631,17.037,इ,0,0.0907543450593948,0,0.07816850175817218,0
./chunk_4Tanya/chunk_4.wav,632,17.064,इ,0,0.2043236941099167,0,0.18601095939879264,0
./chunk_4Tanya/chunk_4.wav,633,17.091,इ,0,0.1675504893064499,0,0.1503703991253747,0
./chunk_4Tanya/chunk_4.wav,634,17.118,इ,0,0.217345729470253,0,0.19876778594612882,0
./chunk_4Tanya/chunk_4.wav,635,17.145,इ,0,0.3220870196819305,0,0.3035074334044885,0
./chunk_4Tanya/chunk_4.wav,696,18.792,अ,0,0.1686105579137802,0,0.1513893318489413,0
./chunk_4Tanya/chunk_4.wav,697,18.819,अ,0,0.0854764357209205,0,0.07334383224708013,0
./chunk_4Tanya/chunk_4.wav,698,18.846,अ,0,0.3105135858058929,0,0.2917705891607155,0
./chunk_4Tanya/chunk_4.wav,699,18.873,अ,0,0.3991755247116089,0,0.3825123760207325,0
./chunk_4Tanya/chunk_4.wav,700,18.9,ड,1,0.8002581596374512,1,0.8031509833592241,1
./chunk_4Tanya/chunk_4.wav,701,18.927,ड,0,0.8055405616760254,1,0.8086288786041207,1
./chunk_4Tanya/chunk_4.wav,702,18.954,अ,0,0.5838124752044678,0,0.5756960326068644,1
./chunk_4Tanya/chunk_4.wav,703,18.981,अ,0,0.0686159953474998,0,0.05808056324172918,0
./chunk_4Tanya/chunk_4.wav,704,19.008,अ,0,0.0922937840223312,0,0.07957965991610369,0
./chunk_4Tanya/chunk_4.wav,705,19.035,अ,0,0.4596593677997589,0,0.4453250879352124,0
./chunk_4Tanya/chunk_4.wav,706,19.062,र,1,0.8572157621383667,1,0.8618098032624499,1
./chunk_4Tanya/chunk_4.wav,707,19.089,र,0,0.6211416125297546,0,0.6150848014236787,1
./chunk_4Tanya/chunk_4.wav,708,19.116,क,0,0.7754325866699219,1,0.7773250051969876,1
./chunk_4Tanya/chunk_4.wav,709,19.143,क,0,0.4127978980541229,0,0.39660419158869986,0
./chunk_4Tanya/chunk_4.wav,710,19.17,अ,0,0.3964869379997253,0,0.3797353072988885,0
./chunk_4Tanya/chunk_4.wav,711,19.197,अ,0,0.1002194955945015,0,0.08687187908085593,0
./chunk_4Tanya/chunk_4.wav,712,19.224,अ,0,0.247118279337883,0,0.22817445228149985,0
./chunk_4Tanya/chunk_4.wav,713,19.251,अ,0,0.8036701679229736,1,0.8066900192348571,1
./chunk_4Tanya/chunk_4.wav,714,19.278,र,1,0.9002489447593689,1,0.9053427055919715,1
./chunk_4Tanya/chunk_4.wav,715,19.305,र,0,0.6485462188720703,0,0.6440073541997571,1
./chunk_4Tanya/chunk_4.wav,716,19.332,न,0,0.8470134735107422,1,0.8513767560445794,1
./chunk_4Tanya/chunk_4.wav,717,19.359,न,0,0.3322383463382721,0,0.31383109783350965,0
./chunk_4Tanya/chunk_4.wav,718,19.386,ए,0,0.4029159247875213,0,0.3863781934830616,0
./chunk_4Tanya/chunk_4.wav,719,19.413,ए,0,0.1806659996509552,0,0.16301359733661844,0
./chunk_4Tanya/chunk_4.wav,720,19.44,क,1,0.7112333178520203,1,0.7100646739382563,1
./chunk_4Tanya/chunk_4.wav,721,19.467,क,0,0.7226548790931702,1,0.722069149850818,1
./chunk_4Tanya/chunk_4.wav,724,19.548,इ,0,0.3851834237575531,0,0.36807544865855907,0
./chunk_4Tanya/chunk_4.wav,725,19.575,इ,0,0.1952222883701324,0,0.17713552418258705,0
./chunk_4Tanya/chunk_4.wav,726,19.602,ब,1,0.2572087943553924,0,0.23821201843591827,0
./chunk_4Tanya/chunk_4.wav,727,19.629,ब,0,0.3269988596439361,0,0.3084993444942896,0
./chunk_4Tanya/chunk_4.wav,728,19.656,ब,0,0.7224164009094238,1,0.7218186381288119,1
./chunk_4Tanya/chunk_4.wav,729,19.683,ब,0,0.5137760043144226,0,0.5019742874888734,1
./chunk_4Tanya/chunk_4.wav,730,19.71,अ,0,0.1068092733621597,0,0.09296798423432114,0
./chunk_4Tanya/chunk_4.wav,731,19.737,अ,0,0.1282297968864441,0,0.11297503884919188,0
./chunk_4Tanya/chunk_4.wav,732,19.764,अ,0,0.0547250248491764,0,0.04569794182871283,0
./chunk_4Tanya/chunk_4.wav,733,19.791,अ,0,0.0899680033326149,0,0.07744836015297878,0
./chunk_4Tanya/chunk_4.wav,734,19.818,द,1,0.9444904327392578,1,0.9489848730733661,1
./chunk_4Tanya/chunk_4.wav,735,19.845,द,0,0.4820796251296997,0,0.468751220265076,0
./chunk_4Tanya/chunk_4.wav,736,19.872,अ,0,0.4657112956047058,0,0.45164183723662127,0
./chunk_4Tanya/chunk_4.wav,737,19.899,अ,0,0.7728230953216553,1,0.7746032487369316,1
./chunk_4Tanya/chunk_4.wav,738,19.926,अ,0,0.5001050233840942,0,0.48763116461068784,0
./chunk_4Tanya/chunk_4.wav,739,19.953,अ,0,0.277950644493103,0,0.2589499234665519,0
./chunk_4Tanya/chunk_4.wav,760,20.52,ए,0,0.6119580864906311,0,0.605392218005135,1
./chunk_4Tanya/chunk_4.wav,761,20.547,ए,0,0.1901761889457702,0,0.17222963682144826,0
./chunk_4Tanya/chunk_4.wav,762,20.574,ए,0,0.1084348782896995,0,0.09447624753562067,0
./chunk_4Tanya/chunk_4.wav,763,20.601,ए,0,0.4339362382888794,0,0.4185369934569569,0
./chunk_4Tanya/chunk_4.wav,764,20.628,क,1,0.8060538172721863,1,0.8091607748289349,1
./chunk_4Tanya/chunk_4.wav,765,20.655,क,0,0.6503710150718689,0,0.6459328298736852,1
./chunk_4Tanya/chunk_4.wav,766,20.682,क,0,0.7229552865028381,1,0.7223847069757757,1
./chunk_4Tanya/chunk_4.wav,767,20.709,क,0,0.3274575471878052,0,0.3089658287431606,0
./chunk_4Tanya/chunk_4.wav,768,20.736,द,0,0.4734358489513397,0,0.4597117218803117,0
./chunk_4Tanya/chunk_4.wav,769,20.763,द,0,0.7430375218391418,1,0.7434557015693714,1
./chunk_4Tanya/chunk_4.wav,770,20.79,उ,0,0.5353391170501709,0,0.5246340992118137,1
./chunk_4Tanya/chunk_4.wav,771,20.817,उ,0,0.1821847856044769,0,0.16448273807881067,0
./chunk_4Tanya/chunk_4.wav,772,20.844,उ,0,0.4065618216991424,0,0.3901488987987601,0
./chunk_4Tanya/chunk_4.wav,773,20.871,उ,0,0.2642145454883575,0,0.24520097784201758,0
./chunk_4Tanya/chunk_4.wav,774,20.898,स,1,0.610190749168396,0,0.6035270115712907,1
./chunk_4Tanya/chunk_4.wav,775,20.925,स,0,0.4680522382259369,0,0.45408658098755733,0
./chunk_4Tanya/chunk_4.wav,778,21.006,स,0,0.317869633436203,0,0.29922634728029973,0
./chunk_4Tanya/chunk_4.wav,779,21.033,स,0,0.0641329288482666,0,0.05406379752185719,0
./chunk_4Tanya/chunk_4.wav,780,21.06,र,0,0.4420686364173889,0,0.4269950056818952,0
./chunk_4Tanya/chunk_4.wav,781,21.087,र,0,0.3188287317752838,0,0.3001995178865619,0
./chunk_4Tanya/chunk_4.wav,782,21.114,ए,0,0.5379486680030823,0,0.5273790722916529,1
./chunk_4Tanya/chunk_4.wav,783,21.141,ए,0,0.8738043904304504,1,0.8786891211420543,1
./chunk_4Tanya/chunk_4.wav,784,21.168,क,1,0.7215174436569214,1,0.7208742647904254,1
./chunk_4Tanya/chunk_4.wav,785,21.195,क,0,0.4937963187694549,0,0.48101907536699046,0
./chunk_4Tanya/chunk_4.wav,786,21.222,अ,0,0.2182887941598892,0,0.1996942211218336,0
./chunk_4Tanya/chunk_4.wav,787,21.249,अ,0,0.1034032925963401,0,0.08981351504308696,0
./chunk_4Tanya/chunk_4.wav,788,21.276,अ,0,0.8129246234893799,1,0.8162748582943172,1
./chunk_4Tanya/chunk_4.wav,789,21.303,अ,0,0.7034000754356384,1,0.7018244763171655,1
./chunk_4Tanya/chunk_4.wav,790,21.33,द,1,0.74486243724823,1,0.7453679225176509,1
./chunk_4Tanya/chunk_4.wav,791,21.357,द,0,0.3083822727203369,0,0.2896131386972938,0
./chunk_4Tanya/chunk_4.wav,792,21.384,द,0,0.1345626413822174,0,0.11894220636146358,0
./chunk_4Tanya/chunk_4.wav,793,21.411,द,0,0.4662922620773315,0,0.4522484945437778,0
./chunk_4Tanya/chunk_4.wav,794,21.438,ए,0,0.5102025866508484,0,0.49822331952884413,0
./chunk_4Tanya/chunk_4.wav,795,21.465,ए,0,0.427159696817398,0,0.4114973989725324,0
./chunk_4Tanya/chunk_4.wav,796,21.492,ए,0,0.5919557809829712,0,0.5842857445570191,1
./chunk_4Tanya/chunk_4.wav,797,21.519,ए,0,0.5070899128913879,0,0.49495704151188075,0
./chunk_4Tanya/chunk_4.wav,798,21.546,ख,1,0.5735171437263489,0,0.5648400100129987,1
./chunk_4Tanya/chunk_4.wav,799,21.573,ख,0,0.3176459670066833,0,0.2989994343724203,0
./chunk_4Tanya/chunk_4.wav,800,21.6,र,0,0.1509967744350433,0,0.13452970598548294,0
./chunk_4Tanya/chunk_4.wav,801,21.627,र,0,0.1337704807519912,0,0.11819455016193757,0
./chunk_4Tanya/chunk_4.wav,802,21.654,ह,0,0.100868821144104,0,0.08747125543657003,0
./chunk_4Tanya/chunk_4.wav,803,21.681,ह,0,0.503113329410553,0,0.4907856899340781,0
./chunk_4Tanya/chunk_4.wav,804,21.708,ह,0,0.2482451349496841,0,0.22929367781399437,0
./chunk_4Tanya/chunk_4.wav,805,21.735,ह,0,0.1224376633763313,0,0.10753758079996516,0
./chunk_4Tanya/chunk_4.wav,806,21.762,ए,0,0.4225139915943146,0,0.40667584482543506,0
./chunk_4Tanya/chunk_4.wav,807,21.789,ए,0,0.4401780962944031,0,0.42502782477419154,0
./chunk_4Tanya/chunk_4.wav,808,21.816,थ,1,0.4921327829360962,0,0.479276293948801,0
./chunk_4Tanya/chunk_4.wav,809,21.843,थ,0,0.6306230425834656,0,0.6250921163418091,1
./chunk_4Tanya/chunk_4.wav,810,21.87,ए,0,0.5636805295944214,0,0.5544723622350458,1
./chunk_4Tanya/chunk_4.wav,811,21.897,ए,0,0.216213047504425,0,0.19765553014189308,0
./chunk_4Tanya/chunk_4.wav,812,21.924,ए,0,0.1259140372276306,0,0.11079872648107567,0
./chunk_4Tanya/chunk_4.wav,813,21.951,ए,0,0.2649267017841339,0,0.24591232404767813,0
./chunk_4Tanya/chunk_4.wav,814,21.978,ए,0,0.2382878214120865,0,0.21941908270419436,0
./chunk_4Tanya/chunk_4.wav,815,22.005,ए,0,0.3140453398227691,0,0.295348389958847,0
./chunk_4Tanya/chunk_4.wav,864,23.328,ग,1,0.3475387990474701,0,0.32944022785372024,0
./chunk_4Tanya/chunk_4.wav,865,23.355,ग,0,0.0485626198351383,0,0.04026885760301065,0
./chunk_4Tanya/chunk_4.wav,866,23.382,अ,0,0.526877760887146,0,0.5157374809250284,1
./chunk_4Tanya/chunk_4.wav,867,23.409,अ,0,0.6706436276435852,0,0.6673168479882142,1
./chunk_4Tanya/chunk_4.wav,868,23.436,ज,1,0.6567981243133545,0,0.6527138295346651,1
./chunk_4Tanya/chunk_4.wav,869,23.463,ज,0,0.3351013958454132,0,0.3167475068247977,0
./chunk_4Tanya/chunk_4.wav,870,23.49,ए,0,0.0165998395532369,0,0.01297220790048428,0
./chunk_4Tanya/chunk_4.wav,871,23.517,ए,0,0.0449180379509925,0,0.03707867896834111,0
./chunk_4Tanya/chunk_4.wav,872,23.544,ए,0,0.4561866819858551,0,0.44170279644090127,0
./chunk_4Tanya/chunk_4.wav,873,23.571,ए,0,0.8002386689186096,1,0.8031307592184268,1
./chunk_4Tanya/chunk_4.wav,874,23.598,न,1,0.5517808794975281,0,0.5419376220963597,1
./chunk_4Tanya/chunk_4.wav,875,23.625,न,0,0.3287574648857116,0,0.31028813616449985,0
./chunk_4Tanya/chunk_4.wav,876,23.652,द,0,0.1647202968597412,0,0.1476526440490631,0
./chunk_4Tanya/chunk_4.wav,877,23.679,द,0,0.2196336984634399,0,0.20101600040413414,0
./chunk_4Tanya/chunk_4.wav,878,23.706,र,0,0.1968179196119308,0,0.17868905721891604,0
./chunk_4Tanya/chunk_4.wav,879,23.733,र,0,0.0787307247519493,0,0.06720885693299354,0
./chunk_4Tanya/chunk_4.wav,882,23.814,त,0,0.4729242920875549,0,0.4591770484565554,0
./chunk_4Tanya/chunk_4.wav,883,23.841,त,0,0.1024802327156066,0,0.08895995459227668,0
./chunk_4Tanya/chunk_4.wav,884,23.868,अ,0,0.1398391276597976,0,0.12393109289164943,0
./chunk_4Tanya/chunk_4.wav,885,23.895,अ,0,0.886932373046875,1,0.8919636382529275,1
./chunk_4Tanya/chunk_4.wav,886,23.922,ब,1,0.7888297438621521,1,0.7912779614187961,1
./chunk_4Tanya/chunk_4.wav,887,23.949,ब,0,0.568506121635437,0,0.5595578405490428,1
./chunk_4Tanya/chunk_4.wav,888,23.976,त,0,0.6706058979034424,0,0.66727706483557,1
./chunk_4Tanya/chunk_4.wav,889,24.003,त,0,0.5154988169670105,0,0.5037831516987584,1
./chunk_4Tanya/chunk_4.wav,890,24.03,अ,0,0.3575997650623321,0,0.3397348177749663,0
./chunk_4Tanya/chunk_4.wav,891,24.057,अ,0,0.0405263304710388,0,0.03325659215829389,0
./chunk_4Tanya/chunk_4.wav,892,24.084,अ,0,0.0957568436861038,0,0.08276043891185593,0
./chunk_4Tanya/chunk_4.wav,893,24.111,अ,0,0.6526856422424316,0,0.6483750400152642,1
./chunk_4Tanya/chunk_4.wav,894,24.138,क,1,0.5989669561386108,0,0.5916829211815439,1
./chunk_4Tanya/chunk_4.wav,895,24.165,क,0,0.2280202805995941,0,0.20927382562314398,0
./chunk_4Tanya/chunk_4.wav,896,24.192,अ,0,0.1296704262495041,0,0.1143304803017738,0
./chunk_4Tanya/chunk_4.wav,897,24.219,अ,0,0.0324727669358253,0,0.026316924989276656,0
./chunk_4Tanya/chunk_4.wav,898,24.246,प,1,0.7037650346755981,1,0.7022085150896399,1
./chunk_4Tanya/chunk_4.wav,899,24.273,प,0,0.8268757462501526,1,0.8306818882600439,1
./chunk_4Tanya/chunk_4.wav,904,24.408,न,0,0.0487724840641021,0,0.04045303901408876,0
./chunk_4Tanya/chunk_4.wav,905,24.435,न,0,0.3883291184902191,0,0.37131773166286747,0
./chunk_4Tanya/chunk_4.wav,906,24.462,ए,0,0.3527383804321289,0,0.3347575906127886,0
./chunk_4Tanya/chunk_4.wav,907,24.489,ए,0,0.8094591498374939,1,0.8126881533595663,1
./chunk_4Tanya/chunk_4.wav,908,24.516,म,1,0.6929086446762085,0,0.6907800127320042,1
./chunk_4Tanya/chunk_4.wav,909,24.543,म,0,0.3605377674102783,0,0.3427454660541427,0
./chunk_4Tanya/chunk_4.wav,910,24.57,अ,0,0.3969950973987579,0,0.38026008251675786,0
./chunk_4Tanya/chunk_4.wav,911,24.597,अ,0,0.3120817840099334,0,0.2933588142383286,0
