wav,start,correct_label
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,8.019,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,8.046,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,8.073,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,8.1,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,8.127,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,8.154,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,8.181,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,8.208,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,8.235,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,8.262,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,8.289,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,8.316,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,8.343,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,8.37,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,8.397,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,8.424,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,8.451,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,8.478,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,8.505,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,8.532,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,8.559,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,8.586,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,8.613,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,8.64,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,8.667,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,8.694,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,8.721,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,8.748,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,8.775,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,8.802,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,8.829,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,8.856,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,8.883,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,8.91,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,8.937,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,8.964,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,8.991,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,9.018,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,9.045,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,9.072,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,9.099,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,9.126,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,9.153,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,9.18,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,9.207,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,9.234,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,9.261,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,9.288,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,9.315,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,9.342,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,9.369,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,9.396,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,9.423,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,9.45,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,9.477,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,9.504,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,9.531,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,9.558,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,9.585,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,9.612,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,9.639,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,9.666,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,9.693,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,9.72,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,9.747,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,9.774,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,9.801,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,9.828,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,9.855,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,9.882,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,9.909,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,9.936,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,9.963,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,9.99,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,10.017,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,10.044,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,10.071,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,10.098,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,10.125,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,10.152,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,10.179,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,10.206,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,10.233,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,10.26,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,10.287,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,10.314,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,10.341,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,10.368,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,10.395,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,10.422,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,10.449,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,10.476,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,10.503,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,10.53,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,10.557,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,10.584,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,10.611,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,10.638,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,10.665,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,10.692,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,10.719,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,10.746,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,10.773,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,10.8,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,10.827,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,10.854,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,10.881,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,10.908,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,10.935,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,10.962,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,10.989,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,11.016,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,11.043,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,11.07,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,11.097,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,11.124,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,11.151,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,11.178,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,11.205,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,11.232,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,11.259,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,11.286,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,11.313,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,11.34,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,11.367,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,11.394,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,11.421,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,11.448,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,11.475,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,11.502,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,11.529,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,11.556,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,11.583,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,11.61,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,11.637,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,11.664,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,11.691,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,11.718,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,11.745,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,11.772,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,11.799,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,11.826,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,11.853,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,11.88,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,11.907,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,11.934,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,11.961,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,11.988,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,12.015,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,12.042,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,12.069,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,12.096,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,12.123,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,12.15,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,12.177,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,12.204,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,12.231,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,12.258,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,12.285,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,12.312,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,12.339,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,12.366,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,12.393,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,12.42,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,12.447,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,12.474,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,12.501,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,12.528,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,12.555,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,12.582,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,12.609,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,12.636,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,12.663,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,12.69,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,12.717,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,12.744,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,12.771,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,12.798,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,12.825,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,12.852,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,12.879,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,12.906,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,12.933,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,12.96,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,12.987,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,13.014,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,13.041,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,13.068,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,13.095,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,13.122,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,13.149,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,13.176,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,13.203,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,13.23,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,13.257,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,13.284,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,13.311,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,13.338,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,13.365,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,13.392,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,13.419,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,13.446,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,13.473,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,13.5,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,13.527,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,13.554,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,13.581,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,13.608,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,13.635,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,13.662,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,13.689,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,13.716,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,13.743,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,13.77,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,13.797,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,13.824,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,13.851,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,13.878,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,13.905,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,13.932,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,13.959,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,13.986,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,14.013,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,14.04,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,14.067,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,14.094,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,14.121,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,14.148,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,14.175,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,14.202,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,14.229,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,14.256,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,14.283,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,14.31,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,14.337,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,14.364,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,14.391,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,14.418,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,14.445,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,14.472,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,14.499,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,14.526,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,14.553,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,14.58,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,14.607,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,14.634,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,14.661,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,14.688,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,14.715,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,14.742,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,14.769,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,14.796,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,14.823,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,14.85,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,14.877,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,14.904,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,14.931,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,14.958,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,14.985,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,15.012,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,15.039,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,15.066,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,15.093,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,15.12,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,15.147,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,15.174,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,15.201,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,15.228,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,15.255,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,15.282,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,15.309,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,15.336,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,15.363,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,15.39,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,15.417,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,15.444,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,15.471,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,15.498,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,15.525,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,15.552,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,15.579,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,15.606,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,15.633,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,15.66,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,15.687,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,15.714,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,15.741,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,15.768,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,15.795,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,15.822,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,15.849,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,15.876,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,15.903,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,15.93,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,15.957,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,15.984,0
/Volumes/akshar_data/22nd_jan_2026/chunk_7_deepak/chunk_7.wav,16.011,0
